Belt	Quadrat	Layer	Year	Date	Scientific_name	Japanese_name	Cover
46	19	shrub	1967	1967-09	Sambucus racemosa subsp. kamtschatica	エゾニワトコ	2
46	19	shrub	1967	1967-09	Sasa senanensis	クマイザサ	5
46	19	shrub	1968	1968-08	Rubus idaeus subsp. melanolasius	エゾイチゴ	1
46	19	shrub	1968	1968-08	Sambucus racemosa subsp. kamtschatica	エゾニワトコ	2
46	19	shrub	1968	1968-08	Sasa senanensis	クマイザサ	5
46	19	shrub	1972	1972-08	Rubus idaeus subsp. melanolasius	エゾイチゴ	+
46	19	shrub	1972	1972-08	Sambucus racemosa subsp. kamtschatica	エゾニワトコ	+
46	19	shrub	1972	1972-08	Sasa senanensis	クマイザサ	5
46	19	shrub	1976	1976-08	Rubus idaeus subsp. melanolasius	エゾイチゴ	+
46	19	shrub	1976	1976-08	Sambucus racemosa subsp. kamtschatica	エゾニワトコ	+
46	19	shrub	1976	1976-08	Sasa senanensis	クマイザサ	5
46	19	shrub	1980	1980-09	Rubus idaeus subsp. melanolasius	エゾイチゴ	+
46	19	shrub	1980	1980-09	Sasa senanensis	クマイザサ	5
46	19	shrub	1984	1984-09	Rubus idaeus subsp. melanolasius	エゾイチゴ	+
46	19	shrub	1984	1984-09	Sasa senanensis	クマイザサ	5
46	19	shrub	1988	1988-09-14	Rubus idaeus subsp. melanolasius	エゾイチゴ	+
46	19	shrub	1988	1988-09-14	Sasa senanensis	クマイザサ	4
46	19	shrub	1988	1988-09-14	Betula platyphylla var. japonica	シラカンバ	+
46	19	shrub	1998	1998-07-21	Sasa senanensis	クマイザサ	5
46	19	shrub	2002	2002-07-29	Sasa senanensis	クマイザサ	5
46	19	shrub	2009	2009-07-31	Sasa senanensis	クマイザサ	5
46	19	shrub	2017	2017-08-07	Sasa senanensis	クマイザサ	5
46	19	herb	1957	1957-09	Galium kamtschaticum var. kamtschaticum	エゾノヨツバムグラ	+
46	19	herb	1957	1957-09	Cornus canadensis	ゴゼンタチバナ	+
46	19	herb	1957	1957-09	Carex sachalinensis var. iwakiana	ゴンゲンスゲ	1
46	19	herb	1957	1957-09	Circaea alpina subsp. alpina	ミヤマタニタデ	+
46	19	herb	1958	1958-08	Impatiens noli-tangere	キツリフネ	+
46	19	herb	1958	1958-08	Cornus canadensis	ゴゼンタチバナ	1
46	19	herb	1958	1958-08	Carex sachalinensis var. iwakiana	ゴンゲンスゲ	2
46	19	herb	1958	1958-08	Circaea alpina subsp. alpina	ミヤマタニタデ	1
46	19	herb	1959	1959-09	Cornus canadensis	ゴゼンタチバナ	+
46	19	herb	1959	1959-09	Carex sachalinensis var. iwakiana	ゴンゲンスゲ	3
46	19	herb	1959	1959-09	Circaea alpina subsp. alpina	ミヤマタニタデ	+
46	19	herb	1960	1960-08	Galium kamtschaticum var. kamtschaticum	エゾノヨツバムグラ	+
46	19	herb	1960	1960-08	Carex sachalinensis var. iwakiana	ゴンゲンスゲ	3
46	19	herb	1960	1960-08	Circaea alpina subsp. alpina	ミヤマタニタデ	1
46	19	herb	1961	1961-08	Cornus canadensis	ゴゼンタチバナ	+
46	19	herb	1961	1961-08	Carex sachalinensis var. iwakiana	ゴンゲンスゲ	4
46	19	herb	1961	1961-08	Stellaria fenzlii	シラオイハコベ	+
46	19	herb	1961	1961-08	Circaea alpina subsp. alpina	ミヤマタニタデ	1
46	19	herb	1962	1962-09	Carex sachalinensis var. iwakiana	ゴンゲンスゲ	3
46	19	herb	1962	1962-09	Circaea alpina subsp. alpina	ミヤマタニタデ	1
46	19	herb	1963	1963-08	Impatiens noli-tangere	キツリフネ	+
46	19	herb	1963	1963-08	Carex sachalinensis var. iwakiana	ゴンゲンスゲ	5
46	19	herb	1964	1964-08	Impatiens noli-tangere	キツリフネ	+
46	19	herb	1964	1964-08	Carex sachalinensis var. iwakiana	ゴンゲンスゲ	2
46	19	herb	1964	1964-08	Circaea alpina subsp. alpina	ミヤマタニタデ	+
46	19	herb	1965	1965-08	Impatiens noli-tangere	キツリフネ	1
46	19	herb	1965	1965-08	Carex sachalinensis var. iwakiana	ゴンゲンスゲ	4
46	19	herb	1965	1965-08	Circaea alpina subsp. alpina	ミヤマタニタデ	+
46	19	herb	1966	1966-08	Impatiens noli-tangere	キツリフネ	+
46	19	herb	1966	1966-08	Oxalis acetosella	コミヤマカタバミ	+
46	19	herb	1966	1966-08	Carex sachalinensis var. iwakiana	ゴンゲンスゲ	3
46	19	herb	1966	1966-08	Circaea alpina subsp. alpina	ミヤマタニタデ	2
46	19	herb	1967	1967-09	Cornus canadensis	ゴゼンタチバナ	+
46	19	herb	1967	1967-09	Oxalis acetosella	コミヤマカタバミ	+
46	19	herb	1967	1967-09	Carex sachalinensis var. iwakiana	ゴンゲンスゲ	1
46	19	herb	1967	1967-09	Stellaria fenzlii	シラオイハコベ	+
46	19	herb	1968	1968-08	Calamagrostis purpurea subsp. langsdorfii	イワノガリヤス	+
46	19	herb	1968	1968-08	Artemisia montana	オオヨモギ	+
46	19	herb	1968	1968-08	Oxalis acetosella	コミヤマカタバミ	+
46	19	herb	1968	1968-08	Carex sachalinensis var. iwakiana	ゴンゲンスゲ	+
46	19	herb	1968	1968-08	Stellaria fenzlii	シラオイハコベ	+
46	19	herb	1968	1968-08	Circaea alpina subsp. alpina	ミヤマタニタデ	+
46	19	herb	1972	1972-08	Impatiens noli-tangere	キツリフネ	+
46	19	herb	1972	1972-08	Senecio cannabifolius	ハンゴンソウ	+
46	19	herb	1976	1976-08	Stellaria fenzlii	シラオイハコベ	+
46	19	herb	1976	1976-08	Senecio cannabifolius	ハンゴンソウ	+
46	19	herb	1976	1976-08	Maianthemum dilatatum	マイヅルソウ	+
46	19	herb	1976	1976-08	Chamerion angustifolium	ヤナギラン	+
46	19	herb	1980	1980-09	Carex sachalinensis var. iwakiana	ゴンゲンスゲ	+
46	19	herb	1980	1980-09	Senecio cannabifolius	ハンゴンソウ	+
46	19	herb	1980	1980-09	Maianthemum dilatatum	マイヅルソウ	+
46	19	herb	1980	1980-09	Chamerion angustifolium	ヤナギラン	+
46	19	herb	1984	1984-09	Solidago virgaurea subsp. asiatica	アキノキリンソウ	+
46	19	herb	1984	1984-09	Senecio cannabifolius	ハンゴンソウ	+
46	19	herb	1988	1988-09-14	Calamagrostis purpurea subsp. langsdorfii	イワノガリヤス	+
46	19	herb	1988	1988-09-14	Senecio cannabifolius	ハンゴンソウ	+
46	19	herb	1988	1988-09-14	Maianthemum dilatatum	マイヅルソウ	+
46	19	herb	1998	1998-07-21	Senecio cannabifolius	ハンゴンソウ	+
46	19	herb	2017	2017-08-07	Solidago virgaurea subsp. asiatica	アキノキリンソウ	+
46	19	vine	1957	1957-09	Actinidia kolomikta	ミヤママタタビ	+
46	19	moss	1988	1988-09-14	Moss	コケ類	+
46	19	moss	2002	2002-07-29	Moss	コケ類	+
46	19	moss	2009	2009-07-31	Moss	コケ類	+
46	19	moss	2017	2017-08-07	Moss	コケ類	+
46	20	canopy	1988	1988-09-14	Betula platyphylla var. japonica	シラカンバ	1
46	20	canopy	1998	1998-07-21	Betula platyphylla var. japonica	シラカンバ	5
46	20	canopy	2002	2002-07-29	Betula platyphylla var. japonica	シラカンバ	5
46	20	canopy	2009	2009-07-31	Betula platyphylla var. japonica	シラカンバ	5
46	20	canopy	2009	2009-07-31	Abies sachalinensis	トドマツ	+
46	20	canopy	2017	2017-08-07	Betula platyphylla var. japonica	シラカンバ	5
46	20	canopy	2017	2017-08-07	Abies sachalinensis	トドマツ	+
46	20	subcanopy	1984	1984-09	Betula platyphylla var. japonica	シラカンバ	+
46	20	shrub	1957	1957-09	Rubus idaeus subsp. melanolasius	エゾイチゴ	3
46	20	shrub	1957	1957-09	Sambucus racemosa subsp. kamtschatica	エゾニワトコ	+
46	20	shrub	1957	1957-09	Ribes sachalinense	トガスグリ	+
46	20	shrub	1958	1958-08	Rubus idaeus subsp. melanolasius	エゾイチゴ	4
46	20	shrub	1958	1958-08	Sambucus racemosa subsp. kamtschatica	エゾニワトコ	2
46	20	shrub	1958	1958-08	Ribes sachalinense	トガスグリ	+
46	20	shrub	1959	1959-09	Rubus idaeus subsp. melanolasius	エゾイチゴ	5
46	20	shrub	1959	1959-09	Sambucus racemosa subsp. kamtschatica	エゾニワトコ	1
46	20	shrub	1959	1959-09	Ribes sachalinense	トガスグリ	+
46	20	shrub	1960	1960-08	Rubus idaeus subsp. melanolasius	エゾイチゴ	5
46	20	shrub	1960	1960-08	Sambucus racemosa subsp. kamtschatica	エゾニワトコ	2
46	20	shrub	1960	1960-08	Ribes sachalinense	トガスグリ	+
46	20	shrub	1961	1961-08	Rubus idaeus subsp. melanolasius	エゾイチゴ	5
46	20	shrub	1961	1961-08	Sambucus racemosa subsp. kamtschatica	エゾニワトコ	3
46	20	shrub	1961	1961-08	Ribes sachalinense	トガスグリ	1
46	20	shrub	1962	1962-09	Rubus idaeus subsp. melanolasius	エゾイチゴ	5
46	20	shrub	1962	1962-09	Sambucus racemosa subsp. kamtschatica	エゾニワトコ	3
46	20	shrub	1963	1963-08	Rubus idaeus subsp. melanolasius	エゾイチゴ	5
46	20	shrub	1963	1963-08	Sambucus racemosa subsp. kamtschatica	エゾニワトコ	4
46	20	shrub	1964	1964-08	Rubus idaeus subsp. melanolasius	エゾイチゴ	4
46	20	shrub	1964	1964-08	Sambucus racemosa subsp. kamtschatica	エゾニワトコ	2
46	20	shrub	1965	1965-08	Rubus idaeus subsp. melanolasius	エゾイチゴ	5
46	20	shrub	1965	1965-08	Sambucus racemosa subsp. kamtschatica	エゾニワトコ	3
46	20	shrub	1966	1966-08	Rubus idaeus subsp. melanolasius	エゾイチゴ	5
46	20	shrub	1966	1966-08	Sambucus racemosa subsp. kamtschatica	エゾニワトコ	2
46	20	shrub	1966	1966-08	Sasa senanensis	クマイザサ	+
46	20	shrub	1966	1966-08	Ribes sachalinense	トガスグリ	+
46	20	shrub	1967	1967-09	Vaccinium hirtum var. pubescens	ウスノキ	+
46	20	shrub	1967	1967-09	Rubus idaeus subsp. melanolasius	エゾイチゴ	5
46	20	shrub	1967	1967-09	Sambucus racemosa subsp. kamtschatica	エゾニワトコ	3
46	20	shrub	1967	1967-09	Sasa senanensis	クマイザサ	2
46	20	shrub	1968	1968-08	Vaccinium hirtum var. pubescens	ウスノキ	+
46	20	shrub	1968	1968-08	Rubus idaeus subsp. melanolasius	エゾイチゴ	5
46	20	shrub	1968	1968-08	Sambucus racemosa subsp. kamtschatica	エゾニワトコ	3
46	20	shrub	1968	1968-08	Sasa senanensis	クマイザサ	2
46	20	shrub	1972	1972-08	Rubus idaeus subsp. melanolasius	エゾイチゴ	2
46	20	shrub	1972	1972-08	Sambucus racemosa subsp. kamtschatica	エゾニワトコ	2
46	20	shrub	1972	1972-08	Sasa senanensis	クマイザサ	5
46	20	shrub	1976	1976-08	Rubus idaeus subsp. melanolasius	エゾイチゴ	+
46	20	shrub	1976	1976-08	Sambucus racemosa subsp. kamtschatica	エゾニワトコ	+
46	20	shrub	1976	1976-08	Sasa senanensis	クマイザサ	5
46	20	shrub	1980	1980-09	Rubus idaeus subsp. melanolasius	エゾイチゴ	+
46	20	shrub	1980	1980-09	Sambucus racemosa subsp. kamtschatica	エゾニワトコ	+
46	20	shrub	1980	1980-09	Sasa senanensis	クマイザサ	5
46	20	shrub	1984	1984-09	Rubus idaeus subsp. melanolasius	エゾイチゴ	+
46	20	shrub	1984	1984-09	Sambucus racemosa subsp. kamtschatica	エゾニワトコ	+
46	20	shrub	1984	1984-09	Sasa senanensis	クマイザサ	5
46	20	shrub	1988	1988-09-14	Sasa senanensis	クマイザサ	5
46	20	shrub	1998	1998-07-21	Sasa senanensis	クマイザサ	5
46	20	shrub	2002	2002-07-29	Sasa senanensis	クマイザサ	5
46	20	shrub	2009	2009-07-31	Sasa senanensis	クマイザサ	5
46	20	shrub	2017	2017-08-07	Sasa senanensis	クマイザサ	5
46	20	herb	1957	1957-09	Impatiens noli-tangere	キツリフネ	+
46	20	herb	1957	1957-09	Carex sachalinensis var. iwakiana	ゴンゲンスゲ	2
46	20	herb	1957	1957-09	Tiarella polyphylla	ズダヤクシュ	+
46	20	herb	1957	1957-09	Circaea alpina subsp. alpina	ミヤマタニタデ	2
46	20	herb	1958	1958-08	Impatiens noli-tangere	キツリフネ	+
46	20	herb	1958	1958-08	Oxalis acetosella	コミヤマカタバミ	+
46	20	herb	1958	1958-08	Circaea alpina subsp. alpina	ミヤマタニタデ	1
46	20	herb	1959	1959-09	Oxalis acetosella	コミヤマカタバミ	+
46	20	herb	1959	1959-09	Carex sachalinensis var. iwakiana	ゴンゲンスゲ	2
46	20	herb	1960	1960-08	Impatiens noli-tangere	キツリフネ	+
46	20	herb	1960	1960-08	Oxalis acetosella	コミヤマカタバミ	+
46	20	herb	1960	1960-08	Carex sachalinensis var. iwakiana	ゴンゲンスゲ	2
46	20	herb	1960	1960-08	Circaea alpina subsp. alpina	ミヤマタニタデ	+
46	20	herb	1961	1961-08	Oxalis acetosella	コミヤマカタバミ	+
46	20	herb	1961	1961-08	Carex sachalinensis var. iwakiana	ゴンゲンスゲ	2
46	20	herb	1961	1961-08	Circaea alpina subsp. alpina	ミヤマタニタデ	+
46	20	herb	1962	1962-09	Carex sachalinensis var. iwakiana	ゴンゲンスゲ	1
46	20	herb	1962	1962-09	Circaea alpina subsp. alpina	ミヤマタニタデ	+
46	20	herb	1963	1963-08	Impatiens noli-tangere	キツリフネ	1
46	20	herb	1963	1963-08	Circaea alpina subsp. alpina	ミヤマタニタデ	+
46	20	herb	1964	1964-08	Impatiens noli-tangere	キツリフネ	+
46	20	herb	1964	1964-08	Cornus canadensis	ゴゼンタチバナ	+
46	20	herb	1965	1965-08	Impatiens noli-tangere	キツリフネ	+
46	20	herb	1965	1965-08	Circaea alpina subsp. alpina	ミヤマタニタデ	+
46	20	herb	1966	1966-08	Impatiens noli-tangere	キツリフネ	+
46	20	herb	1966	1966-08	Carex sachalinensis var. iwakiana	ゴンゲンスゲ	1
46	20	herb	1967	1967-09	Calamagrostis purpurea subsp. langsdorfii	イワノガリヤス	+
46	20	herb	1967	1967-09	Galium kamtschaticum var. kamtschaticum	エゾノヨツバムグラ	+
46	20	herb	1967	1967-09	Cornus canadensis	ゴゼンタチバナ	+
46	20	herb	1967	1967-09	Oxalis acetosella	コミヤマカタバミ	+
46	20	herb	1967	1967-09	Carex sachalinensis var. iwakiana	ゴンゲンスゲ	1
46	20	herb	1968	1968-08	Calamagrostis purpurea subsp. langsdorfii	イワノガリヤス	+
46	20	herb	1968	1968-08	Galium kamtschaticum var. kamtschaticum	エゾノヨツバムグラ	+
46	20	herb	1968	1968-08	Impatiens noli-tangere	キツリフネ	+
46	20	herb	1968	1968-08	Cornus canadensis	ゴゼンタチバナ	+
46	20	herb	1968	1968-08	Oxalis acetosella	コミヤマカタバミ	+
46	20	herb	1968	1968-08	Carex sachalinensis var. iwakiana	ゴンゲンスゲ	1
46	20	herb	1968	1968-08	Circaea alpina subsp. alpina	ミヤマタニタデ	+
46	20	herb	1972	1972-08	Calamagrostis purpurea subsp. langsdorfii	イワノガリヤス	+
46	20	herb	1972	1972-08	Impatiens noli-tangere	キツリフネ	+
46	20	herb	1972	1972-08	Galium odoratum	クルマバソウ	+
46	20	herb	1972	1972-08	Oxalis acetosella	コミヤマカタバミ	+
46	20	herb	1972	1972-08	Stellaria fenzlii	シラオイハコベ	+
46	20	herb	1972	1972-08	Senecio cannabifolius	ハンゴンソウ	+
46	20	herb	1972	1972-08	Maianthemum dilatatum	マイヅルソウ	+
46	20	herb	1972	1972-08	Chamerion angustifolium	ヤナギラン	1
46	20	herb	1976	1976-08	Oxalis acetosella	コミヤマカタバミ	+
46	20	herb	1976	1976-08	Stellaria fenzlii	シラオイハコベ	+
46	20	herb	1976	1976-08	Senecio cannabifolius	ハンゴンソウ	1
46	20	herb	1976	1976-08	Maianthemum dilatatum	マイヅルソウ	+
46	20	herb	1976	1976-08	Circaea alpina subsp. alpina	ミヤマタニタデ	+
46	20	herb	1976	1976-08	Chamerion angustifolium	ヤナギラン	+
46	20	herb	1980	1980-09	Calamagrostis purpurea subsp. langsdorfii	イワノガリヤス	+
46	20	herb	1980	1980-09	Cornus canadensis	ゴゼンタチバナ	+
46	20	herb	1980	1980-09	Senecio cannabifolius	ハンゴンソウ	+
46	20	herb	1980	1980-09	Maianthemum dilatatum	マイヅルソウ	+
46	20	herb	1980	1980-09	Chamerion angustifolium	ヤナギラン	+
46	20	herb	1984	1984-09	Calamagrostis purpurea subsp. langsdorfii	イワノガリヤス	+
46	20	herb	1984	1984-09	Senecio cannabifolius	ハンゴンソウ	+
46	20	herb	1988	1988-09-14	Calamagrostis purpurea subsp. langsdorfii	イワノガリヤス	+
46	20	herb	1988	1988-09-14	Senecio cannabifolius	ハンゴンソウ	+
46	20	herb	1998	1998-07-21	Senecio cannabifolius	ハンゴンソウ	+
46	20	herb	1998	1998-07-21	Maianthemum dilatatum	マイヅルソウ	+
46	20	herb	2002	2002-07-29	Senecio cannabifolius	ハンゴンソウ	+
46	20	herb	2009	2009-07-31	Maianthemum dilatatum	マイヅルソウ	+
46	20	herb	2017	2017-08-07	Solidago virgaurea subsp. asiatica	アキノキリンソウ	+
46	20	vine	1957	1957-09	Actinidia kolomikta	ミヤママタタビ	+
46	20	moss	1988	1988-09-14	Moss	コケ類	+
46	21	canopy	1988	1988-09-14	Betula platyphylla var. japonica	シラカンバ	5
46	21	canopy	1998	1998-07-21	Betula platyphylla var. japonica	シラカンバ	5
46	21	canopy	2002	2002-07-29	Betula platyphylla var. japonica	シラカンバ	5
46	21	canopy	2009	2009-07-31	Betula platyphylla var. japonica	シラカンバ	5
46	21	canopy	2017	2017-08-07	Betula platyphylla var. japonica	シラカンバ	5
46	21	subcanopy	1976	1976-08	Betula platyphylla var. japonica	シラカンバ	+
46	21	subcanopy	1980	1980-09	Betula platyphylla var. japonica	シラカンバ	2
46	21	subcanopy	1984	1984-09	Betula platyphylla var. japonica	シラカンバ	4
46	21	shrub	1957	1957-09	Rubus idaeus subsp. melanolasius	エゾイチゴ	+
46	21	shrub	1957	1957-09	Ribes sachalinense	トガスグリ	+
46	21	shrub	1958	1958-08	Rubus idaeus subsp. melanolasius	エゾイチゴ	2
46	21	shrub	1958	1958-08	Ribes sachalinense	トガスグリ	+
46	21	shrub	1959	1959-09	Rubus idaeus subsp. melanolasius	エゾイチゴ	5
46	21	shrub	1959	1959-09	Sambucus racemosa subsp. kamtschatica	エゾニワトコ	1
46	21	shrub	1959	1959-09	Salix caprea	バッコヤナギ	+
46	21	shrub	1960	1960-08	Rubus idaeus subsp. melanolasius	エゾイチゴ	5
46	21	shrub	1960	1960-08	Sambucus racemosa subsp. kamtschatica	エゾニワトコ	1
46	21	shrub	1960	1960-08	Ribes sachalinense	トガスグリ	+
46	21	shrub	1961	1961-08	Rubus idaeus subsp. melanolasius	エゾイチゴ	5
46	21	shrub	1961	1961-08	Sambucus racemosa subsp. kamtschatica	エゾニワトコ	2
46	21	shrub	1961	1961-08	Ribes sachalinense	トガスグリ	+
46	21	shrub	1962	1962-09	Rubus idaeus subsp. melanolasius	エゾイチゴ	5
46	21	shrub	1962	1962-09	Sambucus racemosa subsp. kamtschatica	エゾニワトコ	1
46	21	shrub	1963	1963-08	Rubus idaeus subsp. melanolasius	エゾイチゴ	5
46	21	shrub	1963	1963-08	Sambucus racemosa subsp. kamtschatica	エゾニワトコ	1
46	21	shrub	1964	1964-08	Rubus idaeus subsp. melanolasius	エゾイチゴ	3
46	21	shrub	1964	1964-08	Sambucus racemosa subsp. kamtschatica	エゾニワトコ	2
46	21	shrub	1965	1965-08	Rubus idaeus subsp. melanolasius	エゾイチゴ	5
46	21	shrub	1965	1965-08	Sambucus racemosa subsp. kamtschatica	エゾニワトコ	3
46	21	shrub	1966	1966-08	Rubus idaeus subsp. melanolasius	エゾイチゴ	4
46	21	shrub	1966	1966-08	Sambucus racemosa subsp. kamtschatica	エゾニワトコ	3
46	21	shrub	1967	1967-09	Rubus idaeus subsp. melanolasius	エゾイチゴ	5
46	21	shrub	1967	1967-09	Sambucus racemosa subsp. kamtschatica	エゾニワトコ	2
46	21	shrub	1968	1968-08	Rubus idaeus subsp. melanolasius	エゾイチゴ	5
46	21	shrub	1968	1968-08	Sambucus racemosa subsp. kamtschatica	エゾニワトコ	3
46	21	shrub	1972	1972-08	Rubus idaeus subsp. melanolasius	エゾイチゴ	1
46	21	shrub	1972	1972-08	Sambucus racemosa subsp. kamtschatica	エゾニワトコ	1
46	21	shrub	1972	1972-08	Sasa senanensis	クマイザサ	5
46	21	shrub	1976	1976-08	Rubus idaeus subsp. melanolasius	エゾイチゴ	+
46	21	shrub	1976	1976-08	Sambucus racemosa subsp. kamtschatica	エゾニワトコ	+
46	21	shrub	1976	1976-08	Sasa senanensis	クマイザサ	5
46	21	shrub	1980	1980-09	Sambucus racemosa subsp. kamtschatica	エゾニワトコ	+
46	21	shrub	1980	1980-09	Sasa senanensis	クマイザサ	5
46	21	shrub	1980	1980-09	Rosa nipponensis	タカネバラ	+
46	21	shrub	1984	1984-09	Rubus idaeus subsp. melanolasius	エゾイチゴ	+
46	21	shrub	1984	1984-09	Sambucus racemosa subsp. kamtschatica	エゾニワトコ	+
46	21	shrub	1984	1984-09	Sasa senanensis	クマイザサ	5
46	21	shrub	1988	1988-09-14	Rubus idaeus subsp. melanolasius	エゾイチゴ	+
46	21	shrub	1988	1988-09-14	Sasa senanensis	クマイザサ	5
46	21	shrub	1998	1998-07-21	Sasa senanensis	クマイザサ	5
46	21	shrub	2002	2002-07-29	Sasa senanensis	クマイザサ	5
46	21	shrub	2009	2009-07-31	Sasa senanensis	クマイザサ	5
46	21	shrub	2017	2017-08-07	Sasa senanensis	クマイザサ	5
46	21	herb	1957	1957-09	Impatiens noli-tangere	キツリフネ	+
46	21	herb	1958	1958-08	Impatiens noli-tangere	キツリフネ	+
46	21	herb	1959	1959-09	Carex sachalinensis var. iwakiana	ゴンゲンスゲ	1
46	21	herb	1959	1959-09	Dryopteris expansa	シラネワラビ	+
46	21	herb	1959	1959-09	Rubus pseudojaponicus	ヒメゴヨウイチゴ	+
46	21	herb	1959	1959-09	Circaea alpina subsp. alpina	ミヤマタニタデ	+
46	21	herb	1960	1960-08	Impatiens noli-tangere	キツリフネ	+
46	21	herb	1960	1960-08	Dryopteris expansa	シラネワラビ	+
46	21	herb	1960	1960-08	Circaea alpina subsp. alpina	ミヤマタニタデ	+
46	21	herb	1961	1961-08	Carex sachalinensis var. iwakiana	ゴンゲンスゲ	1
46	21	herb	1961	1961-08	Circaea alpina subsp. alpina	ミヤマタニタデ	+
46	21	herb	1962	1962-09	Carex sachalinensis var. iwakiana	ゴンゲンスゲ	2
46	21	herb	1963	1963-08	Impatiens noli-tangere	キツリフネ	+
46	21	herb	1963	1963-08	Carex sachalinensis var. iwakiana	ゴンゲンスゲ	3
46	21	herb	1964	1964-08	Impatiens noli-tangere	キツリフネ	1
46	21	herb	1964	1964-08	Cornus canadensis	ゴゼンタチバナ	+
