"","Loc_Name","Year","X","Loc_Year","before","after","avgdef","maxdef","mindef","tblJODA.2011.2019.SppCover_Loc_Name","Sample_Frame","Loc_Number","X_Coord.x","Y_Coord.x","Datum.x","UTM_Zone.x","Elevation","Aspect","Slope","SCOSA","Unit_Code","BareGrdCover","Achillea_millefolium","Achnatherum_spp","Acroptilon_repens","Agoseris_spp","Agropyron_cristatum","Allium_spp","Antennaria_spp","Arabis_spp","Artemisia_arbuscula","Artemisia_tridentata","Aster_spp","Astragalus_spp","Atriplex_spp","Balsamorhiza_spp","Brodiaea_douglasii","Bromus_spp","Bromus_tectorum","Calochortus_spp","Cardaria_draba","Castilleja_spp","Centaurea_diffusa","Centaurea_maculosa","Centaurea_solstitialis","Cercocarpus_ledifolius","Chrysothamnus_viscidiflorus","Cirsium_spp","Crepis_acuminata","Cryptantha_spp","Dalea_ornata","Delphinium_spp","Descurainia_sophia","Elymus_caput_medusae","Elymus_cinereus","Elymus_elymoides","Ericameria_nauseosa","Erigeron_spp","Eriogonum_spp","Erodium_cicutarium","Euphorbia_esula","Festuca_idahoensis","Gutierrezia_sarothrae","Helianthella_uniflora","Hesperostipa_comata","Juniperus_occidentalis","Kochia_scoparia","Lactuca_serriola","Lepidium_perfoliatum","Leptodactylon_pungens","Lewisia_rediviva","Leymus_cinereus","Linaria_dalmatica","Linaria_vulgaris","Lithophragma_spp","Lithospermum_ruderale","Lomatium_spp","Lupinus_spp","Onopordum_acanthium","Opuntia_polyacantha","Penstemon_spp","Phacelia_hastata","Phacelia_spp","Phlox_spp","Poa_bulbosa","Poa_pratensis","Poa_secunda","Poa_spp","Pseudoroegneria_spicata","Purshia_tridentata","Salsola_kali","Salvia_dorrii","Sarcobatus_vermiculatus","Sedum_spp","Sisymbrium_altissimum","Sphaeralcea_munroana","Sporobolus_cryptandrus","Taeniatherum_caput_medusae","Tetradymia_canescens","Tragopogon_dubius","Ventenata_dubia","Verbascum_blattaria","Verbascum_thapsus","Unit","Site","year","ID","Year.num","Year.centered","Elevation.scaled","avg.cat","min.cat","max.cat","elev.cat","scosa.cat","Plot_ID","SampleFram","Plot","X_Coord.y","Y_Coord.y","Datum.y","UTM_Zone.y","ecoclassid","Fire_1994","Fire_1995","Fire_2011","dNBR2011","1994_Hancock_dNBR","1994_Mammal_dNBR","1995_CampHancock_dNBR","avgdef.centered","dNBR2011.scaled","dNBR1994","dNBR1995","PastBurn","BurnCount","nbr94.cat","BurnSeverity1994","nbr95.cat","BurnSeverity1995","nbr.cat","BurnSeverity2011","BurnAll","sev.cat","BurnSeverity"
"1286","JODA_Clarno_2017_113",2017,1286,2017,2016,2017,22.24469655675,52.68009186,2.627928257,"JODA_Clarno_2017_113","JODA_Clarno",113,703526.953959732,4977251.93514971,"NAD83","10N",505,186,19,-0.323784658042282,"JODA",0,0,2,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,"5",0,0,0,0,0,0,0,0,0,0,0,3,0,0,"0",NA,0,0,0,0,2,0,0,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"JODA","Clarno",2017,113,7,6,-0.824422508203985,"(21,23]","[1,3]","(50,53]","(500,545]","[-0.5,-0.2]","JODA_Clarno_2017_113","JODA_Clarno",113,703526.95396,4977251.93515,"NAD83","10N","R010XB044OR","1994",NA,"2011",1571,1353,NA,NA,0.952960952370155,-0.408409601339228,1353,NA,"1994_2011","2","(970,1.47e+03]","Medium94",NA,"No Burn95","(1.5e+03,2.1e+03]","Medium11","2.Medium94.No Burn95.Medium11","(1.19e+03,2.48e+03]","Medium"
"1287","JODA_Clarno_2017_114",2017,1287,2017,2016,2017,18.164174586,50.02793503,2.387436152,"JODA_Clarno_2017_114","JODA_Clarno",114,702178.527961138,4977119.39172628,"NAD83","10N",536,291,1,0.00625438310956049,"JODA",1,1,0,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5",NA,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,"0",0,0,0,0,0,1,0,0,0,0,0,0,0,0,"JODA","Clarno",2017,114,7,6,-0.329095385983796,"(18,19]","[1,3]","(50,53]","(500,545]","(-0.05,0.05]","JODA_Clarno_2017_114","JODA_Clarno",114,702178.527961,4977119.39173,"NAD83","10N","R010XB044OR",NA,"1995","2011",1777,NA,NA,2814,-0.943155274203139,-0.0908443505058294,NA,2814,"1995_2011","2",NA,"No Burn94","(2.1e+03,4.94e+03]","High95","(1.5e+03,2.1e+03]","Medium11","2.No Burn94.High95.Medium11","(1.19e+03,2.48e+03]","Medium"
"1288","JODA_Clarno_2017_115",2017,1288,2017,2016,2017,21.527518184625,52.78324509,2.180943251,"JODA_Clarno_2017_115","JODA_Clarno",115,704294.765707424,4978771.96703723,"NAD83","10N",621,199,12,-0.196584365752453,"JODA",0,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",NA,0,0,0,1,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"JODA","Clarno",2017,115,7,6,1.02905962655543,"(21,23]","[1,3]","(50,53]","(590,630]","(-0.2,-0.1]","JODA_Clarno_2017_115","JODA_Clarno",115,704294.765707,4978771.96704,"NAD83","10N","R010XB044OR","1994",NA,"2011",844,785,NA,NA,0.619706148577567,-1.52913745258137,785,NA,"1994_2011","2","[-233,970]","Low94",NA,"No Burn95","[-570,1.5e+03]","Low11","2.Low94.No Burn95.Low11","[-570,1.19e+03]","Low"
"1289","JODA_Clarno_2017_116",2017,1289,2017,2016,2017,22.24469655675,52.68009186,2.627928257,"JODA_Clarno_2017_116","JODA_Clarno",116,703688.339033999,4977537.38761699,"NAD83","10N",537,129,16,-0.173464208550697,"JODA",1,0,2,0,0,0,0,0,0,0,"0",0,0,0,0,0,1,"2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",NA,0,0,0,1,1,0,0,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,"0",0,0,0,0,0,0,0,1,0,0,0,0,0,0,"JODA","Clarno",2017,116,7,6,-0.313117091718629,"(21,23]","[1,3]","(50,53]","(500,545]","(-0.2,-0.1]","JODA_Clarno_2017_116","JODA_Clarno",116,703688.339034,4977537.38762,"NAD83","10N","R010XB044OR","1994",NA,"2011",771,1129,NA,NA,0.952960952370155,-1.64167271137184,1129,NA,"1994_2011","2","(970,1.47e+03]","Medium94",NA,"No Burn95","[-570,1.5e+03]","Low11","2.Medium94.No Burn95.Low11","[-570,1.19e+03]","Low"
"1290","JODA_Clarno_2017_117",2017,1290,2017,2016,2017,22.24469655675,52.68009186,2.627928257,"JODA_Clarno_2017_117","JODA_Clarno",117,704199.330432354,4977341.18696668,"NAD83","10N",596,298,24,0.190951287467083,"JODA",1,0,0,0,0,0,0,0,0,0,"0",0,2,0,0,0,1,"1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,"0",NA,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"2",0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"JODA","Clarno",2017,117,7,6,0.629602269926245,"(21,23]","[1,3]","(50,53]","(590,630]","(0.15,0.5]","JODA_Clarno_2017_117","JODA_Clarno",117,704199.330432,4977341.18697,"NAD83","10N","R010XB064OR","1994",NA,"2011",1425,1491,NA,NA,0.952960952370155,-0.63348011892018,1491,NA,"1994_2011","2","(1.47e+03,3.05e+03]","High94",NA,"No Burn95","[-570,1.5e+03]","Low11","2.High94.No Burn95.Low11","(1.19e+03,2.48e+03]","Medium"
"1291","JODA_Clarno_2017_118",2017,1291,2017,2016,2017,21.527518184625,52.78324509,2.180943251,"JODA_Clarno_2017_118","JODA_Clarno",118,704692.84110289,4978543.13088103,"NAD83","10N",585,86,16,0.0192274899739486,"JODA",0,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4",NA,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,"2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"JODA","Clarno",2017,118,7,6,0.453841033009404,"(21,23]","[1,3]","(50,53]","(565,590]","(-0.05,0.05]","JODA_Clarno_2017_118","JODA_Clarno",118,704692.841103,4978543.13088,"NAD83","10N","R010XB064OR","1994",NA,"2011",2530,184,NA,NA,0.619706148577567,1.06996455181237,184,NA,"1994_2011","2","[-233,970]","Low94",NA,"No Burn95","(2.1e+03,5.59e+03]","High11","2.Low94.No Burn95.High11","(2.48e+03,5.59e+03]","High"
"1292","JODA_Clarno_2017_119",2017,1292,2017,2016,2017,21.59688436975,53.4646492,2.046024799,"JODA_Clarno_2017_119","JODA_Clarno",119,703441.174271611,4978633.22621485,"NAD83","10N",646,347,13,0.219185573394539,"JODA",1,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,0,1,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",NA,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2",0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"JODA","Clarno",2017,119,7,6,1.42851698318461,"(21,23]","[1,3]","(53,55]","(630,731]","(0.15,0.5]","JODA_Clarno_2017_119","JODA_Clarno",119,703441.174272,4978633.22622,"NAD83","10N","R010XB044OR","1994",NA,"2011",2381,NA,1793,NA,0.651938875207594,0.840269297568796,1793,NA,"1994_2011","2","(1.47e+03,3.05e+03]","High94",NA,"No Burn95","(2.1e+03,5.59e+03]","High11","2.High94.No Burn95.High11","(1.19e+03,2.48e+03]","Medium"
"1293","JODA_Clarno_2017_120",2017,1293,2017,2016,2017,22.24469655675,52.68009186,2.627928257,"JODA_Clarno_2017_120","JODA_Clarno",120,704275.692077699,4977701.98578228,"NAD83","10N",589,313,21,0.244406353888855,"JODA",0,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,0,1,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5",NA,0,0,0,0,0,0,0,"0",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"0",0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"JODA","Clarno",2017,120,7,6,0.517754210070074,"(21,23]","[1,3]","(50,53]","(565,590]","(0.15,0.5]","JODA_Clarno_2017_120","JODA_Clarno",120,704275.692078,4977701.98578,"NAD83","10N","R010XB064OR","1994",NA,"2011",3027,2253,NA,NA,0.952960952370155,1.83612925892013,2253,NA,"1994_2011","2","(1.47e+03,3.05e+03]","High94",NA,"No Burn95","(2.1e+03,5.59e+03]","High11","2.High94.No Burn95.High11","(2.48e+03,5.59e+03]","High"
"1294","JODA_Clarno_2017_121",2017,1294,2017,2016,2017,21.6019583345,51.47040176,2.625462532,"JODA_Clarno_2017_121","JODA_Clarno",121,704765.022008148,4976818.11728575,"NAD83","10N",554,227,2,-0.0238013995181122,"JODA",2,0,1,0,0,0,0,0,0,0,"0",0,2,0,0,0,0,"2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",NA,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"JODA","Clarno",2017,121,7,6,-0.0414860892107839,"(21,23]","[1,3]","(50,53]","(545,565]","(-0.05,0.05]","JODA_Clarno_2017_121","JODA_Clarno",121,704765.022008,4976818.11729,"NAD83","10N","R010XB044OR","1994",NA,"2011",1777,1130,NA,NA,0.654296619379663,-0.0908443505058294,1130,NA,"1994_2011","2","(970,1.47e+03]","Medium94",NA,"No Burn95","(1.5e+03,2.1e+03]","Medium11","2.Medium94.No Burn95.Medium11","(1.19e+03,2.48e+03]","Medium"
"1295","JODA_Clarno_2017_122",2017,1295,2017,2016,2017,22.89036136925,54.20977783,2.796875,"JODA_Clarno_2017_122","JODA_Clarno",122,703684.685448674,4976894.77390793,"NAD83","10N",543,337,15,0.238244187182796,"JODA",1,1,0,0,0,0,0,0,0,0,"0",0,0,0,0,0,1,"4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2",NA,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"1",0,"2",0,0,0,0,0,0,0,0,0,0,1,0,0,0,"JODA","Clarno",2017,122,7,6,-0.217247326127625,"(21,23]","[1,3]","(53,55]","(500,545]","(0.15,0.5]","JODA_Clarno_2017_122","JODA_Clarno",122,703684.685449,4976894.77391,"NAD83","10N","R010XB064OR","1994",NA,"2011",2604,2684,NA,NA,1.25298519845543,1.18404138949039,2684,NA,"1994_2011","2","(1.47e+03,3.05e+03]","High94",NA,"No Burn95","(2.1e+03,5.59e+03]","High11","2.High94.No Burn95.High11","(2.48e+03,5.59e+03]","High"
"1296","JODA_Clarno_2017_123",2017,1296,2017,2016,2017,21.527518184625,52.78324509,2.180943251,"JODA_Clarno_2017_123","JODA_Clarno",123,704571.378674258,4978503.06151889,"NAD83","10N",633,34,20,0.28354754938764,"JODA",1,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,"4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",NA,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2",0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"JODA","Clarno",2017,123,7,6,1.22079915773744,"(21,23]","[1,3]","(50,53]","(630,731]","(0.15,0.5]","JODA_Clarno_2017_123","JODA_Clarno",123,704571.378674,4978503.06152,"NAD83","10N","R010XB064OR","1994",NA,"2011",1638,2049,NA,NA,0.619706148577567,-0.305123815873996,2049,NA,"1994_2011","2","(1.47e+03,3.05e+03]","High94",NA,"No Burn95","(1.5e+03,2.1e+03]","Medium11","2.High94.No Burn95.Medium11","(1.19e+03,2.48e+03]","Medium"
"1297","JODA_Clarno_2017_124",2017,1297,2017,2016,2017,21.59688436975,53.4646492,2.046024799,"JODA_Clarno_2017_124","JODA_Clarno",124,703867.219086832,4979007.75394846,"NAD83","10N",643,309,4,0.0438991713349106,"JODA",0,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,"2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4",NA,0,0,0,0,1,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",0,"0",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"JODA","Clarno",2017,124,7,6,1.38058210038911,"(21,23]","[1,3]","(53,55]","(630,731]","(-0.05,0.05]","JODA_Clarno_2017_124","JODA_Clarno",124,703867.219087,4979007.75395,"NAD83","10N","R010XB053OR","1994",NA,"2011",1798,NA,1367,NA,0.651938875207594,-0.0584711938674732,1367,NA,"1994_2011","2","(970,1.47e+03]","Medium94",NA,"No Burn95","(1.5e+03,2.1e+03]","Medium11","2.Medium94.No Burn95.Medium11","(1.19e+03,2.48e+03]","Medium"
"1298","JODA_Clarno_2017_125",2017,1298,2017,2016,2017,23.147357046625,54.15881729,2.899821281,"JODA_Clarno_2017_125","JODA_Clarno",125,702675.102197854,4976760.53836451,"NAD83","10N",511,242,19,-0.15284499026632,"JODA",1,0,2,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,"3",1,0,0,0,0,0,0,0,0,0,0,0,0,0,"0",NA,0,0,0,0,1,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,"0",0,0,0,0,0,1,0,0,0,0,0,0,0,0,"JODA","Clarno",2017,125,7,6,-0.72855274261298,"(23,25]","[1,3]","(53,55]","(500,545]","(-0.2,-0.1]","JODA_Clarno_2017_125","JODA_Clarno",125,702675.102198,4976760.53836,"NAD83","10N","R010XB064OR",NA,"1995","2011",1968,NA,NA,737,1.37240464467406,0.203597217014458,NA,737,"1995_2011","2",NA,"No Burn94","[249,1.4e+03]","Low95","(1.5e+03,2.1e+03]","Medium11","2.No Burn94.Low95.Medium11","(1.19e+03,2.48e+03]","Medium"
"1299","JODA_Clarno_2017_126",2017,1299,2017,2016,2017,18.164174586,50.02793503,2.387436152,"JODA_Clarno_2017_126","JODA_Clarno",126,701560.861997489,4977383.03195527,"NAD83","10N",485,267,12,-0.0108812571530346,"JODA",2,0,1,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0",NA,0,0,0,1,1,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"JODA","Clarno",2017,126,7,6,-1.14398839350733,"(18,19]","[1,3]","(50,53]","[416,500]","(-0.05,0.05]","JODA_Clarno_2017_126","JODA_Clarno",126,701560.861997,4977383.03196,"NAD83","10N","R010XB064OR",NA,"1995","2011",2161,NA,NA,2685,-0.943155274203139,0.501121942309826,NA,2685,"1995_2011","2",NA,"No Burn94","(2.1e+03,4.94e+03]","High95","(2.1e+03,5.59e+03]","High11","2.No Burn94.High95.High11","(1.19e+03,2.48e+03]","Medium"
"1300","JODA_Clarno_2017_127",2017,1300,2017,2016,2017,21.234161855,49.89466095,2.548264503,"JODA_Clarno_2017_127","JODA_Clarno",127,704904.443342111,4978342.82855744,"NAD83","10N",587,281,23,0.0745550140893817,"JODA",1,0,0,0,0,0,0,0,0,0,"0",0,1,0,0,0,0,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0",NA,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,"1",0,"2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"JODA","Clarno",2017,127,7,6,0.485797621539739,"(21,23]","[1,3]","(47,50]","(565,590]","(0.05,0.15]","JODA_Clarno_2017_127","JODA_Clarno",127,704904.443342,4978342.82856,"NAD83","10N","R010XB064OR","1994",NA,"2011",1351,478,NA,NA,0.483390819127764,-0.747556956598197,478,NA,"1994_2011","2","[-233,970]","Low94",NA,"No Burn95","[-570,1.5e+03]","Low11","2.Low94.No Burn95.Low11","(1.19e+03,2.48e+03]","Medium"
"1301","JODA_Clarno_2017_128",2017,1301,2017,2016,2017,21.59688436975,53.4646492,2.046024799,"JODA_Clarno_2017_128","JODA_Clarno",128,703048.463807496,4978382.54233837,"NAD83","10N",608,271,23,0.0068191984620931,"JODA",0,0,0,0,0,0,0,1,0,0,"0",0,0,0,0,0,0,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0",NA,0,0,0,1,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2",0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"JODA","Clarno",2017,128,7,6,0.821341801108253,"(21,23]","[1,3]","(53,55]","(590,630]","(-0.05,0.05]","JODA_Clarno_2017_128","JODA_Clarno",128,703048.463807,4978382.54234,"NAD83","10N","R010XB044OR","1994",NA,"2011",1523,NA,183,NA,0.651938875207594,-0.482405387941185,183,NA,"1994_2011","2","[-233,970]","Low94",NA,"No Burn95","(1.5e+03,2.1e+03]","Medium11","2.Low94.No Burn95.Medium11","(1.19e+03,2.48e+03]","Medium"
"1302","JODA_Clarno_2017_129",2017,1302,2017,2016,2017,18.164174586,50.02793503,2.387436152,"JODA_Clarno_2017_129","JODA_Clarno",129,702171.579015233,4976870.48631478,"NAD83","10N",512,173,11,-0.189386734059536,"JODA",0,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0",NA,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,"0",0,0,0,0,0,1,0,0,0,0,0,0,0,0,"JODA","Clarno",2017,129,7,6,-0.712574448347813,"(18,19]","[1,3]","(50,53]","(500,545]","(-0.2,-0.1]","JODA_Clarno_2017_129","JODA_Clarno",129,702171.579015,4976870.48631,"NAD83","10N","R010XB044OR",NA,"1995","2011",852,NA,NA,2139,-0.943155274203139,-1.51680482148104,NA,2139,"1995_2011","2",NA,"No Burn94","(2.1e+03,4.94e+03]","High95","[-570,1.5e+03]","Low11","2.No Burn94.High95.Low11","[-570,1.19e+03]","Low"
"1303","JODA_Clarno_2017_130",2017,1303,2017,2016,2017,21.234161855,49.89466095,2.548264503,"JODA_Clarno_2017_130","JODA_Clarno",130,704968.343151054,4977678.00981292,"NAD83","10N",578,326,14,0.200562341075863,"JODA",0,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,0,3,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2",NA,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"2",0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"JODA","Clarno",2017,130,7,6,0.341992973153233,"(21,23]","[1,3]","(47,50]","(565,590]","(0.15,0.5]","JODA_Clarno_2017_130","JODA_Clarno",130,704968.343151,4977678.00981,"NAD83","10N","R010XB064OR",NA,NA,"2011",2889,NA,NA,NA,0.483390819127764,1.62339137243951,NA,NA,"2011","1",NA,"No Burn94",NA,"No Burn95","(2.1e+03,5.59e+03]","High11","1.No Burn94.No Burn95.High11","(2.48e+03,5.59e+03]","High"
"1304","JODA_Clarno_2017_131",2017,1304,2017,2016,2017,21.234161855,49.89466095,2.548264503,"JODA_Clarno_2017_131","JODA_Clarno",131,704253.877880275,4978055.00459959,"NAD83","10N",611,152,12,-0.18357512693477,"JODA",1,0,2,0,0,0,0,0,0,0,"0",0,1,0,0,0,2,"2",1,0,0,0,0,0,0,0,0,0,0,0,0,0,"0",NA,0,0,0,0,1,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"1",0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"JODA","Clarno",2017,131,7,6,0.869276683903756,"(21,23]","[1,3]","(47,50]","(590,630]","(-0.2,-0.1]","JODA_Clarno_2017_131","JODA_Clarno",131,704253.87788,4978055.0046,"NAD83","10N","R010XB044OR","1994",NA,"2011",1377,767,NA,NA,0.483390819127764,-0.707475905522137,767,NA,"1994_2011","2","[-233,970]","Low94",NA,"No Burn95","[-570,1.5e+03]","Low11","2.Low94.No Burn95.Low11","(1.19e+03,2.48e+03]","Medium"
"1305","JODA_Clarno_2017_132",2017,1305,2017,2016,2017,23.1146262305,55.45104218,2.738582611,"JODA_Clarno_2017_132","JODA_Clarno",132,702214.532250443,4976411.76105693,"NAD83","10N",451,207,14,-0.215553987323321,"JODA",2,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,"2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0",NA,0,0,0,0,2,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"JODA","Clarno",2017,132,7,6,-1.68725039852302,"(23,25]","[1,3]","(55,59]","[416,500]","[-0.5,-0.2]","JODA_Clarno_2017_132","JODA_Clarno",132,702214.53225,4976411.76106,"NAD83","10N","R010XB052OR",NA,"1995","2011",1210,NA,NA,865,1.35719545525945,-0.964919579741446,NA,865,"1995_2011","2",NA,"No Burn94","[249,1.4e+03]","Low95","[-570,1.5e+03]","Low11","2.No Burn94.Low95.Low11","(1.19e+03,2.48e+03]","Medium"
"1306","JODA_Clarno_2017_133",2017,1306,2017,2016,2017,21.527518184625,52.78324509,2.180943251,"JODA_Clarno_2017_133","JODA_Clarno",133,704077.339590983,4979018.21322244,"NAD83","10N",633,13,15,0.252185529744196,"JODA",0,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,"2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5",NA,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,"0",0,0,0,0,0,0,0,0,0,0,1,1,0,0,"JODA","Clarno",2017,133,7,6,1.22079915773744,"(21,23]","[1,3]","(50,53]","(630,731]","(0.15,0.5]","JODA_Clarno_2017_133","JODA_Clarno",133,704077.339591,4979018.21322,"NAD83","10N","R010XB044OR","1994",NA,"2011",2991,1520,NA,NA,0.619706148577567,1.78063241896867,1520,NA,"1994_2011","2","(1.47e+03,3.05e+03]","High94",NA,"No Burn95","(2.1e+03,5.59e+03]","High11","2.High94.No Burn95.High11","(2.48e+03,5.59e+03]","High"
"1307","JODA_Clarno_2017_134",2017,1307,2017,2016,2017,22.24469655675,52.68009186,2.627928257,"JODA_Clarno_2017_134","JODA_Clarno",134,703590.705717942,4977665.49627689,"NAD83","10N",539,311,19,0.213591927283394,"JODA",1,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,0,1,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",NA,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2",0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"JODA","Clarno",2017,134,7,6,-0.281160503188294,"(21,23]","[1,3]","(50,53]","(500,545]","(0.15,0.5]","JODA_Clarno_2017_134","JODA_Clarno",134,703590.705718,4977665.49628,"NAD83","10N","R010XB064OR","1994",NA,"2011",2721,1611,NA,NA,0.952960952370155,1.36440611933266,1611,NA,"1994_2011","2","(1.47e+03,3.05e+03]","High94",NA,"No Burn95","(2.1e+03,5.59e+03]","High11","2.High94.No Burn95.High11","(2.48e+03,5.59e+03]","High"
"1308","JODA_Clarno_2017_135",2017,1308,2017,2016,2017,21.6019583345,51.47040176,2.625462532,"JODA_Clarno_2017_135","JODA_Clarno",135,704888.97499896,4977262.61587951,"NAD83","10N",555,200,26,-0.411934131803152,"JODA",1,0,2,0,0,0,0,0,0,0,"0",0,0,0,0,0,1,"2",0,0,0,0,0,0,0,0,0,0,1,0,0,0,"3",NA,0,0,0,0,1,0,0,"1",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"JODA","Clarno",2017,135,7,6,-0.0255077949456165,"(21,23]","[1,3]","(50,53]","(545,565]","[-0.5,-0.2]","JODA_Clarno_2017_135","JODA_Clarno",135,704888.974999,4977262.61588,"NAD83","10N","R010XB044OR","1994",NA,"2011",1307,941,NA,NA,0.654296619379663,-0.815386427649991,941,NA,"1994_2011","2","[-233,970]","Low94",NA,"No Burn95","[-570,1.5e+03]","Low11","2.Low94.No Burn95.Low11","(1.19e+03,2.48e+03]","Medium"
